epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,2205.17,0.48961,0.23929,0.73559,0.71553,0.67631,0.73318,0.55793,0.44161,0.21835,0.73503,0.003895,0.003895,0.003895
187,2216.37,0.48823,0.23901,0.73556,0.71842,0.67848,0.73505,0.55657,0.44111,0.21782,0.7349,0.003862,0.003862,0.003862
188,2227.42,0.48756,0.23768,0.73538,0.7204,0.67631,0.73437,0.55611,0.44072,0.21758,0.73495,0.003829,0.003829,0.003829
189,2238.47,0.48934,0.23773,0.73525,0.72478,0.67411,0.73393,0.55804,0.43957,0.21688,0.73482,0.003796,0.003796,0.003796
190,2249.47,0.48799,0.23726,0.73505,0.72935,0.67414,0.73681,0.56122,0.43918,0.21668,0.73478,0.003763,0.003763,0.003763
191,2260.61,0.48575,0.23679,0.7354,0.7226,0.67315,0.73417,0.55963,0.44015,0.21645,0.73478,0.00373,0.00373,0.00373
192,2271.64,0.48563,0.23737,0.73514,0.71283,0.67305,0.7289,0.55875,0.43905,0.21644,0.73471,0.003697,0.003697,0.003697
193,2282.8,0.48132,0.23613,0.73515,0.71748,0.67622,0.72981,0.55813,0.43882,0.21599,0.73464,0.003664,0.003664,0.003664
194,2293.86,0.48216,0.23632,0.73419,0.71311,0.67318,0.72732,0.55549,0.43758,0.21543,0.73453,0.003631,0.003631,0.003631
195,2304.91,0.48076,0.23529,0.73459,0.69214,0.67113,0.71714,0.55128,0.43768,0.21535,0.73455,0.003598,0.003598,0.003598
196,2315.96,0.48279,0.23613,0.73473,0.70552,0.67101,0.7219,0.55494,0.43715,0.21563,0.73454,0.003565,0.003565,0.003565
197,2327.06,0.47535,0.23333,0.73405,0.71222,0.6679,0.7212,0.55555,0.43728,0.21548,0.73444,0.003532,0.003532,0.003532
198,2338.1,0.47669,0.23332,0.73427,0.70283,0.67104,0.72078,0.55409,0.43672,0.21475,0.73454,0.003499,0.003499,0.003499
199,2349.22,0.47856,0.234,0.73498,0.71261,0.67315,0.72751,0.55532,0.43679,0.21477,0.73453,0.003466,0.003466,0.003466
200,2360.29,0.47861,0.23379,0.73528,0.72318,0.67423,0.73094,0.55775,0.43505,0.21394,0.73439,0.003433,0.003433,0.003433
201,2371.36,0.47271,0.2333,0.73418,0.72146,0.66908,0.72725,0.55659,0.43522,0.21447,0.73443,0.0034,0.0034,0.0034
202,2382.43,0.47478,0.23327,0.7342,0.7184,0.67222,0.73177,0.55635,0.43498,0.21408,0.73437,0.003367,0.003367,0.003367
203,2393.51,0.47683,0.23214,0.73444,0.71911,0.67107,0.73181,0.55675,0.43423,0.21416,0.73436,0.003334,0.003334,0.003334
204,2404.59,0.47625,0.23245,0.73422,0.7275,0.66992,0.73262,0.5613,0.43407,0.21362,0.73425,0.003301,0.003301,0.003301
205,2415.67,0.4721,0.23158,0.73493,0.72849,0.67305,0.73589,0.56057,0.4331,0.21304,0.7342,0.003268,0.003268,0.003268
206,2426.83,0.47195,0.23043,0.73338,0.72992,0.67203,0.73567,0.56283,0.43396,0.21244,0.73422,0.003235,0.003235,0.003235
207,2437.94,0.47197,0.23003,0.73372,0.71837,0.66992,0.73054,0.56154,0.43353,0.21261,0.73412,0.003202,0.003202,0.003202
208,2449.02,0.47063,0.2302,0.73452,0.72249,0.67203,0.73257,0.5603,0.43308,0.21234,0.73405,0.003169,0.003169,0.003169
209,2460.11,0.47129,0.2303,0.73361,0.71804,0.66995,0.73049,0.56181,0.43308,0.21211,0.73393,0.003136,0.003136,0.003136
210,2471.18,0.46788,0.22876,0.73413,0.70763,0.67008,0.72752,0.55598,0.43148,0.21168,0.73376,0.003103,0.003103,0.003103
211,2482.29,0.4658,0.22778,0.734,0.83873,0.63748,0.72123,0.55305,0.4319,0.21173,0.73379,0.00307,0.00307,0.00307
212,2493.47,0.46568,0.22857,0.73453,0.76615,0.66164,0.72582,0.55616,0.43134,0.2116,0.73373,0.003037,0.003037,0.003037
213,2504.54,0.4622,0.22731,0.7338,0.70458,0.6688,0.72523,0.55459,0.43092,0.21109,0.73369,0.003004,0.003004,0.003004
214,2515.63,0.46321,0.2274,0.73406,0.70974,0.67091,0.72991,0.555,0.43089,0.21099,0.73377,0.002971,0.002971,0.002971
215,2526.7,0.46409,0.22717,0.73488,0.71145,0.67188,0.72986,0.5555,0.42942,0.21059,0.73374,0.002938,0.002938,0.002938
216,2537.78,0.46249,0.22729,0.73432,0.71409,0.67191,0.72844,0.55676,0.42936,0.21059,0.73373,0.002905,0.002905,0.002905
217,2548.82,0.46424,0.22719,0.73381,0.71432,0.67104,0.72813,0.55742,0.42915,0.2102,0.73365,0.002872,0.002872,0.002872
218,2559.87,0.46357,0.22655,0.73318,0.72166,0.66992,0.73029,0.55685,0.42859,0.20974,0.73366,0.002839,0.002839,0.002839
219,2571,0.46028,0.22516,0.73318,0.71989,0.67088,0.72987,0.5582,0.42843,0.20922,0.73361,0.002806,0.002806,0.002806
220,2582.08,0.45945,0.22486,0.73379,0.71594,0.67088,0.72707,0.55651,0.42793,0.20918,0.73355,0.002773,0.002773,0.002773
221,2593.14,0.45973,0.22447,0.73423,0.71582,0.66983,0.72628,0.55546,0.42681,0.20875,0.73355,0.00274,0.00274,0.00274
222,2604.21,0.45642,0.22458,0.73365,0.71518,0.6707,0.72668,0.55579,0.42675,0.20819,0.73348,0.002707,0.002707,0.002707
223,2615.28,0.45812,0.22434,0.73319,0.71295,0.66967,0.72602,0.55627,0.42659,0.20876,0.73348,0.002674,0.002674,0.002674
224,2626.33,0.45551,0.22368,0.73283,0.70324,0.67073,0.72306,0.556,0.42689,0.20857,0.73342,0.002641,0.002641,0.002641
225,2637.49,0.45817,0.2253,0.73231,0.70819,0.67175,0.72465,0.55308,0.4264,0.20815,0.73338,0.002608,0.002608,0.002608
226,2648.55,0.45746,0.22365,0.7324,0.71424,0.67284,0.72746,0.55444,0.42643,0.20815,0.73339,0.002575,0.002575,0.002575
227,2659.62,0.45867,0.22356,0.73247,0.70653,0.67178,0.72596,0.55411,0.42601,0.20807,0.73337,0.002542,0.002542,0.002542
228,2670.66,0.4528,0.22229,0.7331,0.70244,0.67281,0.72457,0.55293,0.42609,0.20827,0.73335,0.002509,0.002509,0.002509
229,2681.7,0.45137,0.22205,0.73329,0.69671,0.67178,0.71971,0.55348,0.42622,0.20863,0.73332,0.002476,0.002476,0.002476
230,2692.76,0.45454,0.22248,0.7328,0.69827,0.67284,0.72189,0.55373,0.42575,0.20829,0.73325,0.002443,0.002443,0.002443
231,2703.89,0.45249,0.22148,0.73282,0.69734,0.67281,0.7219,0.55175,0.42503,0.20799,0.73317,0.00241,0.00241,0.00241
232,2714.96,0.45452,0.22199,0.73131,0.86211,0.63331,0.71878,0.54776,0.42445,0.20734,0.73316,0.002377,0.002377,0.002377
233,2725.99,0.44788,0.21972,0.73296,0.84504,0.6415,0.71826,0.54987,0.4241,0.20741,0.73307,0.002344,0.002344,0.002344
234,2758.72,0.44878,0.21922,0.73342,0.74678,0.66164,0.71585,0.54841,0.42442,0.20768,0.73308,0.002311,0.002311,0.002311
235,2769.78,0.44851,0.21926,0.7328,0.83497,0.63588,0.71534,0.54711,0.42446,0.20714,0.73306,0.002278,0.002278,0.002278
236,2780.83,0.4479,0.21859,0.73214,0.84215,0.63266,0.71653,0.54737,0.42475,0.20646,0.73301,0.002245,0.002245,0.002245
237,2791.88,0.44754,0.21903,0.73337,0.85241,0.63074,0.71575,0.54859,0.42454,0.20649,0.733,0.002212,0.002212,0.002212
238,2827.98,0.44853,0.21857,0.73183,0.87987,0.62684,0.71627,0.54871,0.42443,0.2063,0.73299,0.002179,0.002179,0.002179
239,2839,0.44154,0.21753,0.73241,0.7483,0.65841,0.71946,0.55074,0.42427,0.2062,0.73298,0.002146,0.002146,0.002146
240,2850.02,0.44402,0.21832,0.73252,0.78102,0.65988,0.72067,0.54982,0.425,0.20687,0.733,0.002113,0.002113,0.002113
241,2886.78,0.44333,0.21794,0.73253,0.68883,0.67181,0.7182,0.55011,0.42467,0.20654,0.73296,0.00208,0.00208,0.00208
242,2897.81,0.44465,0.21758,0.73156,0.75159,0.66384,0.72072,0.55043,0.42408,0.20664,0.73293,0.002047,0.002047,0.002047
243,2908.87,0.44116,0.21648,0.73266,0.69031,0.67175,0.71901,0.55124,0.42321,0.20644,0.73285,0.002014,0.002014,0.002014
244,2945.56,0.44249,0.21647,0.73251,0.69491,0.67175,0.72074,0.55315,0.42353,0.20615,0.73279,0.001981,0.001981,0.001981
245,2956.62,0.43776,0.21466,0.7323,0.69377,0.67066,0.72045,0.55396,0.42262,0.20574,0.73273,0.001948,0.001948,0.001948
246,2967.66,0.43837,0.21637,0.73194,0.77761,0.65599,0.72035,0.55254,0.42258,0.20598,0.73271,0.001915,0.001915,0.001915
247,3004.43,0.44129,0.21565,0.73179,0.69524,0.66964,0.71976,0.55371,0.42261,0.20579,0.73268,0.001882,0.001882,0.001882
248,3015.5,0.44103,0.21569,0.73147,0.69433,0.67063,0.7198,0.55219,0.42288,0.20567,0.73267,0.001849,0.001849,0.001849
249,3026.55,0.43884,0.21434,0.73211,0.69449,0.66958,0.71925,0.55323,0.42279,0.20558,0.73261,0.001816,0.001816,0.001816
250,3063.39,0.43245,0.21296,0.73228,0.69579,0.66964,0.72031,0.55491,0.42193,0.20558,0.73256,0.001783,0.001783,0.001783
251,3074.55,0.43228,0.21221,0.73317,0.70295,0.67175,0.72333,0.55544,0.42154,0.20553,0.73254,0.00175,0.00175,0.00175
252,3085.58,0.43376,0.21296,0.73182,0.69432,0.67073,0.71832,0.55372,0.42215,0.20531,0.73252,0.001717,0.001717,0.001717
253,3122.31,0.43144,0.2115,0.7318,0.69562,0.66753,0.71815,0.5551,0.42156,0.20546,0.73249,0.001684,0.001684,0.001684
254,3133.35,0.43308,0.21195,0.73171,0.69525,0.6675,0.71777,0.55489,0.42159,0.20522,0.73243,0.001651,0.001651,0.001651
255,3144.41,0.43476,0.21261,0.73187,0.69547,0.66961,0.71906,0.55611,0.42245,0.20565,0.73241,0.001618,0.001618,0.001618
256,3181.56,0.43239,0.2121,0.73218,0.6963,0.6697,0.7186,0.55598,0.42217,0.20573,0.73239,0.001585,0.001585,0.001585
257,3192.72,0.43088,0.21128,0.73175,0.70189,0.67073,0.72056,0.5565,0.42144,0.20548,0.73235,0.001552,0.001552,0.001552
258,3203.78,0.43124,0.2106,0.73164,0.69734,0.6697,0.71857,0.55691,0.42144,0.20534,0.73234,0.001519,0.001519,0.001519
259,3240.86,0.43043,0.21038,0.73196,0.78189,0.65605,0.71626,0.55545,0.42182,0.20549,0.73233,0.001486,0.001486,0.001486
260,3251.86,0.42938,0.20979,0.73177,0.78122,0.65608,0.71642,0.55536,0.42188,0.20549,0.73228,0.001453,0.001453,0.001453
261,3262.89,0.42755,0.21002,0.73134,0.81604,0.64253,0.71461,0.55414,0.42154,0.20561,0.73223,0.00142,0.00142,0.00142
262,3300.25,0.42741,0.20945,0.73199,0.68803,0.66862,0.71476,0.55572,0.42094,0.20538,0.73222,0.001387,0.001387,0.001387
263,3311.44,0.4263,0.20852,0.73149,0.86269,0.63129,0.71321,0.55423,0.42145,0.20532,0.73219,0.001354,0.001354,0.001354
264,3322.48,0.42415,0.20833,0.73126,0.77275,0.65508,0.71337,0.55382,0.42102,0.20515,0.73216,0.001321,0.001321,0.001321
265,3359.61,0.42524,0.20844,0.73121,0.86153,0.62719,0.71264,0.55309,0.42152,0.2052,0.73213,0.001288,0.001288,0.001288
266,3370.68,0.42529,0.20836,0.73071,0.83134,0.6424,0.71329,0.55435,0.42098,0.20558,0.73207,0.001255,0.001255,0.001255
267,3381.75,0.41918,0.20619,0.73185,0.77601,0.65717,0.71812,0.55406,0.42106,0.20584,0.73204,0.001222,0.001222,0.001222
268,3418.9,0.4228,0.20777,0.73097,0.80025,0.6536,0.71592,0.55312,0.42135,0.20607,0.73206,0.001189,0.001189,0.001189
269,3430.04,0.42035,0.20646,0.73198,0.80106,0.65332,0.71824,0.55322,0.42165,0.20627,0.73204,0.001156,0.001156,0.001156
270,3441.06,0.42491,0.20759,0.73058,0.69407,0.67281,0.72021,0.55461,0.4214,0.20603,0.73203,0.001123,0.001123,0.001123
271,3452.09,0.41906,0.20556,0.73104,0.69451,0.67281,0.7205,0.55628,0.42103,0.2059,0.73201,0.00109,0.00109,0.00109
272,3488.39,0.42098,0.2049,0.73183,0.69594,0.67277,0.72116,0.55494,0.42124,0.20655,0.73195,0.001057,0.001057,0.001057
273,3499.4,0.42058,0.20527,0.73104,0.70105,0.67488,0.7242,0.55517,0.42165,0.20655,0.73193,0.001024,0.001024,0.001024
274,3510.43,0.41632,0.20422,0.73147,0.70018,0.67386,0.72345,0.55496,0.42127,0.20668,0.73192,0.000991,0.000991,0.000991
275,3547.29,0.41379,0.20375,0.73075,0.69966,0.67383,0.7232,0.55504,0.4217,0.207,0.73192,0.000958,0.000958,0.000958
276,3558.3,0.41514,0.20342,0.73027,0.69933,0.67488,0.72332,0.5557,0.42167,0.20715,0.73189,0.000925,0.000925,0.000925
277,3569.35,0.41529,0.20309,0.7315,0.69652,0.67488,0.72204,0.55601,0.42225,0.207,0.7319,0.000892,0.000892,0.000892
278,3605.88,0.40966,0.20112,0.73119,0.69638,0.67485,0.72233,0.55577,0.42252,0.20709,0.73186,0.000859,0.000859,0.000859
279,3616.92,0.41708,0.20348,0.72972,0.69655,0.67485,0.72207,0.55486,0.42256,0.2075,0.73185,0.000826,0.000826,0.000826
280,3627.97,0.41213,0.202,0.73104,0.69178,0.67281,0.71834,0.5548,0.42245,0.20761,0.73185,0.000793,0.000793,0.000793
281,3664.8,0.41125,0.20084,0.73117,0.69068,0.67271,0.71832,0.55384,0.42237,0.20812,0.7318,0.00076,0.00076,0.00076
282,3675.82,0.41076,0.20058,0.73041,0.69105,0.67374,0.71879,0.55454,0.42211,0.2085,0.73179,0.000727,0.000727,0.000727
283,3686.86,0.40787,0.19998,0.73123,0.68881,0.67374,0.71893,0.55424,0.42167,0.20819,0.73177,0.000694,0.000694,0.000694
284,3723.79,0.40682,0.1994,0.73011,0.68973,0.67371,0.71899,0.55478,0.42181,0.20856,0.73174,0.000661,0.000661,0.000661
285,3734.84,0.40772,0.19957,0.73117,0.69332,0.67578,0.72189,0.55438,0.42156,0.20854,0.73172,0.000628,0.000628,0.000628
286,3745.91,0.40494,0.19828,0.73058,0.69273,0.67572,0.72183,0.55447,0.42142,0.20861,0.73168,0.000595,0.000595,0.000595
287,3782.83,0.40652,0.19861,0.73061,0.69217,0.67575,0.72175,0.5546,0.42152,0.20892,0.73171,0.000562,0.000562,0.000562
288,3793.9,0.40894,0.19911,0.73025,0.69299,0.67569,0.72184,0.55447,0.42171,0.20913,0.73169,0.000529,0.000529,0.000529
289,3804.91,0.40488,0.19734,0.73074,0.69144,0.67566,0.72131,0.55398,0.42213,0.20931,0.73167,0.000496,0.000496,0.000496
290,3841.86,0.40287,0.19691,0.73107,0.69161,0.67566,0.72127,0.55428,0.42222,0.20914,0.73166,0.000463,0.000463,0.000463
291,3853.07,0.37351,0.19396,0.72886,0.84783,0.6369,0.71914,0.55469,0.42242,0.20918,0.73165,0.00043,0.00043,0.00043
292,3863.69,0.37059,0.19186,0.7281,0.84241,0.64033,0.71839,0.55481,0.42259,0.20943,0.73165,0.000397,0.000397,0.000397
293,3901.06,0.36552,0.1874,0.72798,0.8415,0.63893,0.71782,0.55453,0.42243,0.20949,0.73163,0.000364,0.000364,0.000364
294,3911.68,0.36014,0.18631,0.7289,0.84533,0.63889,0.71779,0.55395,0.42227,0.20928,0.73165,0.000331,0.000331,0.000331
295,3922.29,0.36182,0.18663,0.72832,0.84375,0.6388,0.71794,0.55546,0.42224,0.20944,0.73161,0.000298,0.000298,0.000298
296,3960.14,0.35727,0.18504,0.72867,0.82882,0.64004,0.71489,0.55485,0.42247,0.20946,0.73161,0.000265,0.000265,0.000265
297,3970.74,0.35453,0.18349,0.72797,0.82982,0.64004,0.71533,0.55388,0.42274,0.20975,0.73162,0.000232,0.000232,0.000232
298,3981.36,0.35802,0.18468,0.72825,0.82739,0.63892,0.71387,0.55485,0.4226,0.2095,0.73162,0.000199,0.000199,0.000199
299,4019.04,0.35526,0.18393,0.72841,0.82858,0.63892,0.71451,0.55561,0.42261,0.20958,0.7316,0.000166,0.000166,0.000166
300,4029.74,0.35476,0.1828,0.72868,0.68747,0.67029,0.71555,0.55596,0.42267,0.20949,0.73159,0.000133,0.000133,0.000133
